,ApartmentName,Streetname,NoofBedrooms,NoofBathrooms,Price,Latitude,longitude,Neighborhood
2714,80 Hepscott Terrace,80 Hepscott Terrace,1,1,$800,43.79331,-79.32711,Scarborough
2715,135 Village Green Square ,135 Village Green Square | Unit: 3199,1,1,"$1,950",43.77788,-79.28075,Agincourt South-Malvern West
2716,375 Bay Mills Place,375 Bay Mills Blvd | Unit: 1401,1,1,"$1,650",43.78238,-79.30083,Tam O'Shanter-Sullivan
2717,375 Bay Mills Place,375 Bay Mills Blvd | Unit: 1401,1,1,"$1,850",43.78238,-79.30083,Tam O'Shanter-Sullivan
2718,Wallace Walk,5 Sousa Mendes St | Unit: 103,2.5,2.5,"$3,500",43.66104,-79.45246,Dovercourt-Wallace Emerson-Junction
2719,209 Fort York Blvd,209 Fort York Blvd,1,1,"$2,300",43.63716,-79.40469,Niagara
2720,509 Beecroft Rd,509 Beecroft Rd,1,1,"$2,995",43.77865,-79.41791,Willowdale West
2721,509 Beecroft Rd,509 Beecroft Rd,1,1,"$2,995",43.77865,-79.41791,Willowdale West
2722,100 Wingarden Ct,100 Wingarden Ct,2,2,"$2,250",43.81137,-79.226,Malvern
2723,9506 Markham Rd ,9506 Markham Rd | Unit: 1603,1,1,"$1,800",43.89747,-79.2659,Markham
2724,Jackson Mullins,525 Adelaide St W | Unit: 1118,2,2,"$2,383",43.64484,-79.40224,Waterfront Communities-the Island
2725,1 Elm Dr ,1 Elm Dr | Unit: 1006,1,1,"$2,200",43.21665,-79.72448,Stoney Creek
2726,The Logan,899 Queen St E | Unit: 407,1,1,"$2,300",43.66046,-79.34199,South Riverdale
2727,Ok Fa Tyan,600 Fleet St | Unit: 915,1,1,"$2,100",43.6367,-79.40004,Niagara
2728,Treviso III,3091 Dufferin St,1,1,"$2,000",43.71522,-79.45455,Yorkdale-Glen Park
2729,22 E Haven Dr ,22 E Haven Dr | Unit: 1119,2,2,"$2,250",43.70464,-79.25162,Birchcliffe-Cliffside
2730,Trinity Park Lofts,901 Queen St W | Unit: 213,1,1,"$2,950",43.64528,-79.41189,Niagara
2731,39 Green Belt Dr,39 Green Belt Dr,2,2,"$3,300",43.73031,-79.33617,Banbury-Don Mills
2732,15 Bastion St ,15 Bastion St | Unit: 105,1,1,"$3,900",43.63649,-79.40338,Niagara
2733,736 Bay St,736 Bay St,1,1,"$2,000",43.65934,-79.38561,Bay Street Corridor
2734,Cassandra Towers 2,265 Cassandra Blvd | Unit: 130,1.5,1.5,"$2,199",43.75363,-79.31564,Parkwoods-Donalda
2735,Furnished 5 Bedroom House - Yonge/Steeles,8 Regis Dr,4,4,"$4,200",43.79828,-79.406,Newtonbrook East
2736,1089 Briar Hill Ave,1089 Briar Hill Ave,1,1,"$1,500",43.7024,-79.45095,Briar Hill-Belgravia
2737,80 Charles Street East,80 Charles Street East,1,1,"$1,900",43.66991,-79.38167,Church-Yonge Corridor
2738,Luxurious furnished suites in Toronto,50 John St,1,1,"$2,800",43.64559,-79.38957,Waterfront Communities-the Island
2739,Luxurious furnished suites in Toronto,50 John St,1,1,"$3,000",43.64559,-79.38957,Waterfront Communities-the Island
2740,Luxurious furnished suites in Toronto,50 John St,1,1,"$3,800",43.64559,-79.38957,Waterfront Communities-the Island
2741,Luxurious furnished suites in Toronto,50 John St,1,1,"$4,500",43.64559,-79.38957,Waterfront Communities-the Island
2742,Tridel Condominiums,300 Front St W,1,1,"$2,800",43.64405,-79.3894,Waterfront Communities-the Island
2743,Bellaria Tower 2,9235 Jane St,1,1,"$2,100",43.83308,-79.53252,Maple
2744,Luxury Condominium Residences,38 Elm St,1,1,"$2,550",43.65777,-79.38325,Bay Street Corridor
2745,2916 Hwy 7,2916 Hwy 7,1,1,"$2,150",43.7951712,-79.5211446,Concord
2746,BAYVIEW SQUARE NORTH,10 Ruddington Dr,1,1,"$2,150",43.7888,-79.3913,Bayview Woods-Steeles
2747,LA CORONA,25 Cedarcroft Blvd,1,1,"$1,975",43.78317,-79.44736,Westminster-Branson
2748,THE GATEWAY,200 Gateway Blvd,1,1,"$1,670",43.71517,-79.33524,Flemingdon Park
2749,Limelight Towers,365 Prince of Wales Dr | Unit: 2109,1,1,"$2,135",43.58976,-79.6481,City Centre
2750,Bronwyn Storoschuk,230 King St E,2,2,"$3,150",43.65153,-79.36805,Moss Park
2751,66 Douro St ,66 Douro St | Unit: 109,1,1,"$2,195",43.64085,-79.41552,Niagara
2752,20 Chichester Place,20 Chichester Place,1,1,"$1,700",43.77731,-79.32173,L'Amoreaux
2753,Avani @ Metrogate,255 Village Green Square,1,1,"$1,950",43.77975,-79.28267,Agincourt South-Malvern West
2754,Fuse 2,1420 Dupont St | Unit: 412,1.5,1.5,"$2,000",43.6668,-79.44825,Dovercourt-Wallace Emerson-Junction
2755,Ramon Ramos,80 Riverdale Ave | Unit: Basement,1,1,"$1,550",43.66973,-79.34963,North Riverdale
2756,3865 Lake Shore Blvd W ,3865 Lake Shore Blvd W | Unit: 991,2,2,"$2,300",43.58976,-79.54513,Long Branch
2757,2220 Lake Shore Blvd W ,2220 Lake Shore Blvd W | Unit: 316,1,1,"$2,000",43.62226,-79.48256,Mimico
2758,2220 Lake Shore Blvd W ,2220 Lake Shore Blvd W | Unit: 3302,2,2,"$2,500",43.62226,-79.48256,Mimico
2759,30 Shore Breeze Dr ,30 Shore Breeze Dr | Unit: 3990,1,1,"$2,000",43.62352,-79.47929,Mimico
2760,East United,120 Parliament St | Unit: 605,1,1,"$2,250",43.65387,-79.36396,Moss Park
2761,961 College St ,961 College St | Unit: A,1.5,1.5,$895,43.65329,-79.42695,Little Portugal
2763,1400 Dixie Rd,1400 Dixie Rd,2,2,"$2,700",43.59078,-79.56126,Mississauga
2764,1340 King St W ,"1340 King St W | Unit: 401, 302, 204, 201,101",1,1,"$2,195",43.63795,-79.43299,South Parkdale
2765,1301 Dundas St E ,1301 Dundas St E | Unit: 1,1,1,"$2,200",43.66551,-79.33813,South Riverdale
2766,Tallmast,3301 Tallmast Cres | Unit: 2,1,1,"$2,085",43.53104,-79.68712,Erin Mills
2767,80 Absolute Ave ,80 Absolute Ave | Unit: 907,2,2,"$2,100",43.59569,-79.63477,City Centre
2768,80 Absolute Ave ,80 Absolute Ave | Unit: 807,1,1,"$2,150",43.59569,-79.63477,City Centre
2769,3890 Bathurst Street,3890 Bathurst Street,1,1,"$1,838",43.74315,-79.43591,Clanton Park
2770,"Tridel Condo, 101 Erskine",101 Erskine Ave | Unit: 1901,1,1,"$2,050",43.71161,-79.3955,Mt Pleasant West
2771,The Hudson,438 King St W | Unit: 1108,1,1,"$2,600",43.64575,-79.39458,Waterfront Communities-the Island
2772,9 Spadina Ave,9 Spadina Ave,1,1,"$2,400",43.64014,-79.39242,Waterfront Communities-the Island
2773,Alto & Parkside at Atria,55 Ann O'Reilly Rd,1,1,"$2,050",43.7737,-79.3296,Henry Farm
2774,47 Germain Cir,47 Germain Cir,1,1,"$1,750",43.6618407,-79.8215361,Mt Pleasant
2775,CENTRO SQUARE,3600 Hwy 7 W | Unit: 3111,2,2,"$2,500",43.78998212,-79.54510991,Woodbridge
2776,BISHA,88 Blue Jays Way | Unit: 2208,2,2,"$4,850",43.64548,-79.39232,Waterfront Communities-the Island
2777,46 Western Battery Rd ,46 Western Battery Rd | Unit: 818,1,1,"$2,875",43.63969,-79.41378,Niagara
2778,SQ Condos,38 Cameron St | Unit: GV09,2,2,"$3,200",45.22877,-76.19786,Almonte
2779,The Modern on Richmond,320 Richmond St E | Unit: Suite PH09,1.5,1.5,"$2,625",43.65359,-79.36878,Moss Park
2780,800 Lawrence Ave W,800 Lawrence Ave W,1,1,"$2,000",43.7141723,-79.4549435,Yorkdale-Glen Park
2781,25 Telegam Mews,25 Telegram Mews,1,1,"$2,200",43.64099,-79.39457,Waterfront Communities-the Island
2782,25 Telegam Mews,25 Telegram Mews,2,2,"$2,800",43.64099,-79.39457,Waterfront Communities-the Island
2783,33 Sheppard Ave,33 Sheppard Ave E,2,2,"$3,100",43.76123,-79.40889,Willowdale East
2784,782 Shaw St ,782 Shaw St | Unit: Ground Floor,1,1,"$2,250",43.66365,-79.42394,Dovercourt-Wallace Emerson-Junction
2785,239 Pickering St,239 Pickering St,1,1,"$2,700",43.68559,-79.29177,East End-Danforth
2786,Minto 775,775 King St W | Unit: 418,1,1,"$1,875",43.26193,-79.89698,Westdale South
2787,141 Christie St,141 Christie St,1,1,"$2,500 ",43.66714,-79.41954,Annex
2788,9191 Yonge St,9191 Yonge St,1,1,"$2,200",43.8516161,-79.432482,Richmond Hill
2789,611 Ossington Ave ,611 Ossington Ave | Unit: 611,1,1,"$1,200",43.659,-79.4242,Palmerston-Little Italy
2790,pandora minhinnick,110 Wellesley St E | Unit: 102,1,1,"$1,900",43.66683,-79.37743,North St James Town
2791,BIsha Hotel & Residences,88 Blue Jays Way,2,2,"$3,350",43.64548,-79.39232,Waterfront Communities-the Island
2792,500 Queens Quay W,500 Queens Quay W,2,2,"$3,775",43.63775,-79.3951,Waterfront Communities-the Island
2793,150 E Liberty St,150 E Liberty St,1,1,"$1,700",43.63877,-79.41628,Niagara
2794,15 James Finlay Way,15 James Finlay Way,2,2,"$2,500",43.7261,-79.47968,Downsview-Roding-CFB
2795,15 James Finlay Way,15 James Finlay Way,2,2,"$2,700",43.7261,-79.47968,Downsview-Roding-CFB
2796,27 Rean Dr,27 Rean Dr,1,1,"$2,550",43.76765,-79.38213,Bayview Village
2797,128 Fairview Mall Dr,128 Fairview Mall Dr,2,2,"$2,495",43.77996,-79.34466,Don Valley Village
2798,920 Sheppard Ave W,920 Sheppard Ave W,2,2,"$2,400",43.75187,-79.45843,Bathurst Manor
2799,5 Parkway Forest Dr,5 Parkway Forest Dr,3.5,3.5,"$2,700",43.7689,-79.34572,Henry Farm
2800,35 Saranac Blvd,35 Saranac Blvd,1,1,"$2,300",43.72242,-79.43167,Englemount-Lawrence
2801,8 Covington Rd,8 Covington Rd,2,2,"$2,500",43.72093,-79.43144,Englemount-Lawrence
2802,8 Eglinton Ave E,8 Eglinton Ave E,1,1,"$2,200",43.70708,-79.39777,Mt Pleasant West
2803,8 Eglinton Ave E,8 Eglinton Ave E,2,2,"$2,750",43.70708,-79.39777,Mt Pleasant West
2804,18 Graydon Hall Dr,18 Graydon Hall Dr,2,2,"$2,600",43.7630794,-79.3452894,Parkwoods-Donalda
2805,138 St Helen's Ave,138 St Helens Ave,1,1,"$2,600",43.65362,-79.44303,Dufferin Grove
2806,36 Lisgar St,36 Lisgar St,1,1,"$2,000",43.64174,-79.42332,Little Portugal
2807,36 Lisgar St,36 Lisgar St,1.5,1.5,"$2,400",43.64174,-79.42332,Little Portugal
2808,36 Lisgar St,36 Lisgar St,2,2,"$2,525",43.64174,-79.42332,Little Portugal
2809,36 Lisgar St,36 Lisgar St,2,2,"$2,400",43.64174,-79.42332,Little Portugal
2810,36 Lisgar St,36 Lisgar St,1,1,"$1,900",43.64174,-79.42332,Little Portugal
2811,15 Windermere Ave,15 Windermere Ave,2,2,"$2,700",43.63693,-79.46889,High Park-Swansea
2812,20 Gladstone Ave,20 Gladstone Ave,1,1,"$2,500",43.64348,-79.42772,Little Portugal
2813,7 Concorde Pl,7 Concorde Pl,1,1,"$1,900",43.73072,-79.32761,Banbury-Don Mills
2814,60 Forest Manor Rd,60 Forest Manor Rd,1,1,"$2,400",43.77437,-79.3448,Henry Farm
2815,105 Heath St W,105 Heath St W,2,2,"$3,500",43.68891,-79.39995,Yonge-St Clair
2816,GALLERY TOWERS,50 Stephanie St,1,1,"$1,725",43.65146,-79.39236,Kensington-Chinatown
2817,GALLERY TOWERS,50 Stephanie St,1,1,"$2,045",43.65146,-79.39236,Kensington-Chinatown
2818,GALLERY TOWERS,50 Stephanie St,1,1,"$1,895",43.65146,-79.39236,Kensington-Chinatown
2819,GALLERY TOWERS,50 Stephanie St,1,1,"$2,545",43.65146,-79.39236,Kensington-Chinatown
2820,THE MONTEGO,45 Grenoble Dr,1,1,"$1,595",43.71603,-79.33088,Flemingdon Park
2821,THE MONTEGO,45 Grenoble Dr,1,1,"$1,695",43.71603,-79.33088,Flemingdon Park
2822,THE MONTEGO,45 Grenoble Dr,1,1,"$1,975",43.71603,-79.33088,Flemingdon Park
2823,THE MONTEGO,45 Grenoble Dr,1,1,"$2,300",43.71603,-79.33088,Flemingdon Park
2824,Agatha Hovakimyan,8 Eglinton Ave E | Unit: 907,1,1,"$2,100",43.70708,-79.39777,Mt Pleasant West
2825,101 Harvie Ave,101 Harvie Ave,1.5,1.5,"$3,000",43.68007,-79.4509,Corso Italia-Davenport
2826,32 Curzon St ,32 Curzon St | Unit: 1,1,1,"$2,500",43.664,-79.33256,South Riverdale
2827,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$1,650",43.64645,-79.52575,Islington-City Centre West
2828,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$1,700",43.64645,-79.52575,Islington-City Centre West
2829,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$1,750",43.64645,-79.52575,Islington-City Centre West
2830,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$1,750",43.64645,-79.52575,Islington-City Centre West
2831,Islington Terrace #3520,7 Mabelle Avenue,1,1," $1,900",43.64645,-79.52575,Islington-City Centre West
2832,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$1,950",43.64645,-79.52575,Islington-City Centre West
2833,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,000",43.64645,-79.52575,Islington-City Centre West
2834,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,050",43.64645,-79.52575,Islington-City Centre West
2835,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,100",43.64645,-79.52575,Islington-City Centre West
2836,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,200",43.64645,-79.52575,Islington-City Centre West
2837,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,250",43.64645,-79.52575,Islington-City Centre West
2838,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,250",43.64645,-79.52575,Islington-City Centre West
2839,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,250",43.64645,-79.52575,Islington-City Centre West
2840,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,300",43.64645,-79.52575,Islington-City Centre West
2841,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,300",43.64645,-79.52575,Islington-City Centre West
2842,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,300",43.64645,-79.52575,Islington-City Centre West
2843,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,350",43.64645,-79.52575,Islington-City Centre West
2844,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,350",43.64645,-79.52575,Islington-City Centre West
2845,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,350 ",43.64645,-79.52575,Islington-City Centre West
2846,Islington Terrace #3520,7 Mabelle Avenue,1,1,"$2,350",43.64645,-79.52575,Islington-City Centre West
2847,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,300",43.64645,-79.52575,Islington-City Centre West
2848,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,300",43.64645,-79.52575,Islington-City Centre West
2849,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,350",43.64645,-79.52575,Islington-City Centre West
2850,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,350",43.64645,-79.52575,Islington-City Centre West
2851,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,350",43.64645,-79.52575,Islington-City Centre West
2852,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,350",43.64645,-79.52575,Islington-City Centre West
2853,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,350",43.64645,-79.52575,Islington-City Centre West
2854,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,400",43.64645,-79.52575,Islington-City Centre West
2855,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,400",43.64645,-79.52575,Islington-City Centre West
2856,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,400",43.64645,-79.52575,Islington-City Centre West
2857,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,400",43.64645,-79.52575,Islington-City Centre West
2858,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2859,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2860,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2861,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2862,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2863,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2864,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,450",43.64645,-79.52575,Islington-City Centre West
2865,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2866,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2867,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2868,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2869,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2870,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2871,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,500",43.64645,-79.52575,Islington-City Centre West
2872,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,550",43.64645,-79.52575,Islington-City Centre West
2873,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,550",43.64645,-79.52575,Islington-City Centre West
2874,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,600",43.64645,-79.52575,Islington-City Centre West
2875,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,750",43.64645,-79.52575,Islington-City Centre West
2876,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,750",43.64645,-79.52575,Islington-City Centre West
2877,Islington Terrace #3520,7 Mabelle Avenue,2,2,"$2,800",43.64645,-79.52575,Islington-City Centre West
2878,Parkside Place,55 Triller Avenue,1,1,"$1,607",43.63999,-79.44363,Roncesvalles
2879,Parkside Place,55 Triller Avenue,1,1,"$1,966",43.63999,-79.44363,Roncesvalles
2880,Parkside Place,55 Triller Avenue,1,1,"$2,484",43.63999,-79.44363,Roncesvalles
2881,717 Bay St ,717 Bay St | Unit: 1904,2,2,"$4,399",43.65926,-79.38487,Bay Street Corridor
2883,Bliss - 55 East Liberty Street,55 East Liberty Street,1,1,"$2,250",43.63862,-79.41274,Niagara
2884,San Marino Place,625 Roselawn Ave,1.5,1.5,"$2,450",43.70567,-79.42288,Forest Hill North
2885,405 Kingston Rd,405 Kingston Rd,1,1,"$2,650",43.67608,-79.30497,The Beaches
2886,212 Berkeley St,212 Berkeley St,2.5,2.5,"$3,960",43.6574,-79.36691,Moss Park
2887,Furnished Art Deco,952 Kingston Rd,1.5,1.5,"$3,500",43.68072,-79.28768,East End-Danforth
2888,"386 Yonge Street, Toronto, ON, Canada","386 Yonge Street, Toronto, ON, Canada",2,2,"$8,500",43.65936,-79.3825,Bay Street Corridor
2889,house,3 Lookout Pl,2,2,"$3,500",43.71625,-79.47419,Maple Leaf
2890,15 Windermere Avenue,15 Windermere Avenue,2,2,"$1,800",43.63693,-79.46889,High Park-Swansea
2891,5 Mariner Terrace ,5 Mariner Terrace | Unit: 2301,2,2,"$3,500",43.63989,-79.39047,Toronto
2892,The Continental Condos,503 Beecroft Rd,2,2,"$2,450",43.77823,-79.41773,Willowdale West
2896,MASSEY TOWER,197 Yonge St | Unit: 6007,1,1,"$2,550",43.65334,-79.37933,Church-Yonge Corridor
2897,Peter St Condos,101 Peter St,1,1,"$2,250",43.64751,-79.39273,Waterfront Communities-the Island
2898,Thompson Residences,629 King St W,1,1,"$2,400",43.64395,-79.40148,Waterfront Communities-the Island
2899,50 Cobbler Crescent,50 Cobbler Crescent,2,2,$600,43.76616,-79.51232,North York
2900,The Edge on Triangle Park,36 Lisgar St,1,1,"$2,350",43.64174,-79.42332,Little Portugal
2901,397 Front St W,397 Front St W,1,1,"$2,500",43.64269,-79.39332,Waterfront Communities-the Island
2902,18 Yorkville,18 Yorkville Ave,1,1,"$2,375",43.672,-79.38789,Annex
2903,18 Yorkville,18 Yorkville Ave,2,2,"$2,800",43.672,-79.38789,Annex
2904,18 Yorkville,18 Yorkville Ave,2,2,"$2,800",43.672,-79.38789,Annex
2905,Element #695,20 Blue Jays Way,1,1,"$2,350 ",43.64372,-79.39178,Waterfront Communities-the Island
2906,Element #695,20 Blue Jays Way,1,1,"$2,350",43.64372,-79.39178,Waterfront Communities-the Island
2907,Element #695,20 Blue Jays Way,1,1,"$2,400",43.64372,-79.39178,Waterfront Communities-the Island
2908,Element #695,20 Blue Jays Way,2,2,"$3,350",43.64372,-79.39178,Waterfront Communities-the Island
2909,Element #695,20 Blue Jays Way,2,2,"$3,350",43.64372,-79.39178,Waterfront Communities-the Island
2910,Element #695,20 Blue Jays Way,2,2,"$3,350",43.64372,-79.39178,Waterfront Communities-the Island
2911,21 Iceboat Terr,21 Iceboat Terr,2,2,"$3,200",43.64044,-79.39715,Waterfront Communities-the Island
2912,Financial District,21 Nelson St,2,2,"$2,995",43.64887,-79.388,Waterfront Communities-the Island
2913,Centro,190 Borough Dr,1,1,"$2,695",43.77346,-79.25359,Bendale
2914,155 Legion Rd N,155 Legion Rd N,1,1,"$2,200",43.62394,-79.48845,Mimico
2915,The Tower at King West,125 Western Battery Rd,1,1,"$2,180",43.63987,-79.41669,Niagara
2916,438 King St W,438 King St W,1,1,"$2,400",43.64575,-79.39458,Waterfront Communities-the Island
2917,The Tower @ Liberty Village,125 Western Battery Rd,2,2,"$2,500",43.63987,-79.41669,Niagara
2918,Emily Cao,75 Queens Wharf Rd | Unit: 2501,2,2,"$3,600",46.4819336,-63.5642461,Long River
2919,127 Elmwood Ave,127 Elmwood Ave,4.5,4.5,"$5,000",43.76791,-79.40526,Willowdale East
2920,213 Berkeley St,213 Berkeley St,1,1,"$1,950",43.65733,-79.3662,Moss Park
2921,213 Berkeley St,213 Berkeley St,1,1,"$2,300",43.65733,-79.3662,Moss Park
2922,Danny Merkel,55 Ellerslie Ave | Unit: 10th floor,1,1,"$1,800",43.77134,-79.41476,Willowdale West
2923,imtiaaz Mohamed,53 Chambers Ave,1,1,"$2,200",43.67756,-79.46315,Weston-Pellam Park
2924,130 Westbourne Ave,130 Westbourne Ave,2,2,"$3,000",43.70732,-79.29225,Clairlea-Birchmount
2925,55 Ann O'Reilly Rd,55 Ann O'Reilly Rd,1.5,1.5,"$2,000",43.7737,-79.3296,Henry Farm
2926,Pamela Drappel,10 Queens Quay W | Unit: Apt 1504,2,2,"$3,900",43.64191,-79.37577,Waterfront Communities-the Island
2927,Signatures on Bloor,55 Bloor St E | Unit: SUITE 309,1,1,"$2,300",43.67027,-79.38512,Church-Yonge Corridor
2928,22 Wellesley St E ,22 Wellesley St E | Unit: 607,1,1,"$3,000",43.66549,-79.38329,Church-Yonge Corridor
2929,55 Bloor St E ,55 Bloor St E | Unit: 1901,1,1,"$2,500",43.67027,-79.38512,Church-Yonge Corridor
2930,10 York St ,10 York St | Unit: 2493,1,1,"$2,250",43.6411,-79.38127,Waterfront Communities-the Island
2931,2495 Dundas St W,2495 Dundas St W,1,1,"$2,150",43.66029,-79.45422,High Park North
2932,2Bed 2Bath Beautiful Yorkville Condo,110 Charles Street East,2,2,"$2,800",43.67008,-79.38051,Church-Yonge Corridor
2933,13 Pinegrove Ave,13 Pinegrove Ave,1,1,$700,43.6983,-79.26306,Birchcliffe-Cliffside
2934,Danielle berehowsky,2230 Lake Shore Blvd W | Unit: 703,1,1,"$2,250",43.62165,-79.48315,Mimico
2935,21 West Hill Dr,21 West Hill Dr,1,1,"$2,150",43.77306,-79.18076,West Hill
2936,14 Wortham Dr,14 Wortham Dr,1,1,"$2,200",43.7632,-79.22561,Woburn
2937,Mika Bareket,29 Nassau St,1.5,1.5,"$3,600",43.65539,-79.40075,Kensington-Chinatown
2938,Eau de Soleil Condos,20 Shore Breeze Dr,2,2,"$2,395",43.62343,-79.47898,Mimico
